"person","perOcc","perBcity","perBcountry","perDcity","perDcountry","perBdate","perDdate"
"http://dbpedia.org/resource/Hede_von_Trapp","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Pula","http://dbpedia.org/resource/Croatia","http://dbpedia.org/resource/Korneuburg","http://dbpedia.org/resource/Austria",1877-11-18,1947-12-29
"http://dbpedia.org/resource/Anna_Dorothea_Therbusch","http://dbpedia.org/class/yago/WikicatGermanPainters","http://dbpedia.org/resource/Berlin","http://dbpedia.org/resource/Germany","http://dbpedia.org/resource/Berlin","http://dbpedia.org/resource/Germany",1721-07-23,1782-11-09
"http://dbpedia.org/resource/Mary_Cecil_Allen","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Melbourne","http://dbpedia.org/resource/Australia","http://dbpedia.org/resource/Provincetown,_Massachusetts","http://dbpedia.org/resource/United_States",1893-09-02,1962-04-07
"http://dbpedia.org/resource/Na_Hye-sok","http://dbpedia.org/class/yago/WikicatKoreanPainters","http://dbpedia.org/resource/Suwon","http://dbpedia.org/resource/South_Korea","http://dbpedia.org/resource/Seoul","http://dbpedia.org/resource/South_Korea",1896-04-28,1948-12-10
"http://dbpedia.org/resource/Eva_Bonnier","http://dbpedia.org/class/yago/WikicatSwedishPainters","http://dbpedia.org/resource/Stockholm","http://dbpedia.org/resource/Sweden","http://dbpedia.org/resource/Copenhagen","http://dbpedia.org/resource/Denmark",1857-11-17,"1909-1-13"
"http://dbpedia.org/resource/Katharine_Carl","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Louisiana","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States",1865-02-12,1938-12-07
"http://dbpedia.org/resource/Maria_Yakunchikova","http://dbpedia.org/class/yago/WikicatRussianPainters","http://dbpedia.org/resource/Wiesbaden","http://dbpedia.org/resource/Germany","http://dbpedia.org/resource/Geneva","http://dbpedia.org/resource/Switzerland",1870-01-19,1902-12-27
"http://dbpedia.org/resource/Natalia_Dumitresco","http://dbpedia.org/class/yago/WikicatFrenchWomenPainters","http://dbpedia.org/resource/Bucharest","http://dbpedia.org/resource/Romania","http://dbpedia.org/resource/Chars","http://dbpedia.org/resource/France",1915-12-20,"1997-1-1"
"http://dbpedia.org/resource/Keraca_Visulčeva","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Nestorio","http://dbpedia.org/resource/Greece","http://dbpedia.org/resource/Skopje","http://dbpedia.org/resource/Macedonia",1910-04-07,2004-01-13
"http://dbpedia.org/resource/Edina_Altara","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Sassari","http://dbpedia.org/resource/Italy","http://dbpedia.org/resource/Lanusei","http://dbpedia.org/resource/Italy","1898-7-9","1983-4-11"
"http://dbpedia.org/resource/Elena_Gorokhova","http://dbpedia.org/class/yago/WikicatSovietPainters","http://dbpedia.org/resource/Saint_Petersburg","http://dbpedia.org/resource/Russia","http://dbpedia.org/resource/Saint_Petersburg","http://dbpedia.org/resource/Russia",1933-02-19,2014-01-15
"http://dbpedia.org/resource/Zelda_Fitzgerald","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Montgomery,_Alabama","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Asheville,_North_Carolina","http://dbpedia.org/resource/United_States",1900-07-24,1948-03-10
"http://dbpedia.org/resource/Lili_Elbe","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Vejle","http://dbpedia.org/resource/Denmark","http://dbpedia.org/resource/Dresden","http://dbpedia.org/resource/Germany",1882-12-28,1931-09-13
"http://dbpedia.org/resource/Jeanne_Hébuterne","http://dbpedia.org/class/yago/WikicatFrenchPainters","http://dbpedia.org/resource/Seine-et-Marne","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France",1898-04-06,1920-01-25
"http://dbpedia.org/resource/Sophia_Campbell","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Portsmouth","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/New_South_Wales","http://dbpedia.org/resource/Australia",1777-12-14,1833-05-05
"http://dbpedia.org/resource/Olga_Bogaevskaya","http://dbpedia.org/class/yago/WikicatRussianWomenPainters","http://dbpedia.org/resource/Saint_Petersburg","http://dbpedia.org/resource/Russia","http://dbpedia.org/resource/Saint_Petersburg","http://dbpedia.org/resource/Russia",1915-10-25,2000-11-30
"http://dbpedia.org/resource/Barbara_Jeppe","http://dbpedia.org/class/yago/WikicatSouthAfricanPainters","http://dbpedia.org/resource/Pilgrim's_Rest,_Mpumalanga","http://dbpedia.org/resource/South_Africa","http://dbpedia.org/resource/Johannesburg","http://dbpedia.org/resource/South_Africa","1921-5-21","1999-6-20"
"http://dbpedia.org/resource/Annemie_Fontana","http://dbpedia.org/class/yago/WikicatSwissPainters","http://dbpedia.org/resource/Versoix","http://dbpedia.org/resource/Switzerland","http://dbpedia.org/resource/Zürich","http://dbpedia.org/resource/Switzerland",1925-12-14,2002-10-25
"http://dbpedia.org/resource/Princess_Fahrelnissa_Zeid","http://dbpedia.org/class/yago/WikicatTurkishPainters","http://dbpedia.org/resource/Büyükada","http://dbpedia.org/resource/Turkey","http://dbpedia.org/resource/Amman","http://dbpedia.org/resource/Jordan","1901-1-1",1991-09-05
"http://dbpedia.org/resource/Clementine_Hunter","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Louisiana","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Natchitoches_Parish,_Louisiana","http://dbpedia.org/resource/United_States","1889-0-0",1988-01-01
"http://dbpedia.org/resource/Ruth_Francken","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Prague","http://dbpedia.org/resource/Czech_Republic","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","1924-1-1","2006-9-12"
"http://dbpedia.org/resource/Margaretha_van_Godewijk","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Dordrecht","http://dbpedia.org/resource/Netherlands","http://dbpedia.org/resource/Dordrecht","http://dbpedia.org/resource/Netherlands","1627-8-30","1677-11-2"
"http://dbpedia.org/resource/Maria_Helena_Vieira_da_Silva","http://dbpedia.org/class/yago/WikicatFrenchPainters","http://dbpedia.org/resource/Lisbon","http://dbpedia.org/resource/Portugal","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","1908-6-13","1992-3-6"
"http://dbpedia.org/resource/Margaret_Sarah_Carpenter","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Salisbury","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/Greater_London","http://dbpedia.org/resource/United_Kingdom","1793-1-1","1872-1-1"
"http://dbpedia.org/resource/Anilza_Leoni","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Santa_Catarina_(state)","http://dbpedia.org/resource/Brazil","http://dbpedia.org/resource/Rio_de_Janeiro","http://dbpedia.org/resource/Brazil",1933-10-10,2009-08-06
"http://dbpedia.org/resource/Lili_Ország","http://dbpedia.org/class/yago/WikicatHungarianPainters","http://dbpedia.org/resource/Uzhhorod","http://dbpedia.org/resource/Ukraine","http://dbpedia.org/resource/Budapest","http://dbpedia.org/resource/Hungary","1926-8-8",1978-10-01
"http://dbpedia.org/resource/Vivian_Louise_Aunspaugh","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Bedford,_Virginia","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Dallas","http://dbpedia.org/resource/United_States",1869-08-14,"1960-3-9"
"http://dbpedia.org/resource/Nora_Heysen","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Hahndorf,_South_Australia","http://dbpedia.org/resource/Australia","http://dbpedia.org/resource/Sydney","http://dbpedia.org/resource/Australia",1911-01-11,2003-12-30
"http://dbpedia.org/resource/Barbara_Trentham","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Brooklyn","http://dbpedia.org/resource/United_States_of_America","http://dbpedia.org/resource/Chicago","http://dbpedia.org/resource/United_States_of_America",1944-08-27,2013-08-02
"http://dbpedia.org/resource/Joan_Hutt","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Hertfordshire","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/Conwy","http://dbpedia.org/resource/United_Kingdom",1913-09-16,1985-01-19
"http://dbpedia.org/resource/Lucy_Madox_Brown","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Sanremo","http://dbpedia.org/resource/Italy",1843-07-19,1894-04-12
"http://dbpedia.org/resource/Edna_Clarke_Hall","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Shipbourne","http://dbpedia.org/resource/Kent","http://dbpedia.org/resource/Deal,_Kent","http://dbpedia.org/resource/England",1879-07-29,1979-11-11
"http://dbpedia.org/resource/Rachel_Ruysch","http://dbpedia.org/class/yago/WikicatStillLifePainters","http://dbpedia.org/resource/Amsterdam","http://dbpedia.org/resource/Netherlands","http://dbpedia.org/resource/Amsterdam","http://dbpedia.org/resource/Netherlands","1664-6-3","1750-8-12"
"http://dbpedia.org/resource/Carolyn_Brady","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Chickasha,_Oklahoma","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Rochester,_Minnesota","http://dbpedia.org/resource/United_States",1937-05-22,2005-05-05
"http://dbpedia.org/resource/Norah_McGuinness","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/County_Londonderry","http://dbpedia.org/resource/Ulster","http://dbpedia.org/resource/Dublin","http://dbpedia.org/resource/Republic_of_Ireland",1901-11-07,1980-11-22
"http://dbpedia.org/resource/Sara_Troost","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Amsterdam","http://dbpedia.org/resource/Netherlands","http://dbpedia.org/resource/Amsterdam","http://dbpedia.org/resource/Netherlands","1732-1-1","1803-1-1"
"http://dbpedia.org/resource/Karolina_Pavlova","http://dbpedia.org/class/yago/WikicatRussianPainters","http://dbpedia.org/resource/Yaroslavl","http://dbpedia.org/resource/Russia","http://dbpedia.org/resource/Dresden","http://dbpedia.org/resource/Germany",1807-07-22,1893-12-14
"http://dbpedia.org/resource/Evgenia_Baykova","http://dbpedia.org/class/yago/WikicatSovietPainters","http://dbpedia.org/resource/Saint_Petersburg","http://dbpedia.org/resource/Russia","http://dbpedia.org/resource/Saint_Petersburg","http://dbpedia.org/resource/Russia",1907-11-22,"1997-1-1"
"http://dbpedia.org/resource/Thérèse_Schwartze","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Amsterdam","http://dbpedia.org/resource/Netherlands","http://dbpedia.org/resource/Amsterdam","http://dbpedia.org/resource/Netherlands",1851-12-20,1918-12-23
"http://dbpedia.org/resource/Marie_Ellenrieder","http://dbpedia.org/class/yago/WikicatGermanPainters","http://dbpedia.org/resource/Konstanz","http://dbpedia.org/resource/Germany","http://dbpedia.org/resource/Konstanz","http://dbpedia.org/resource/Germany","1791-3-20","1863-6-5"
"http://dbpedia.org/resource/Joan_Glass","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Kent","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/Essex","http://dbpedia.org/resource/United_Kingdom","1915-1-1","2000-1-1"
"http://dbpedia.org/resource/I.J._Berthe_Hess","http://dbpedia.org/class/yago/WikicatFrenchWomenPainters","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Bazas","http://dbpedia.org/resource/France",1925-11-04,1996-04-06
"http://dbpedia.org/resource/Beatrice_Offor","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Sydenham","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/Tottenham","http://dbpedia.org/resource/United_Kingdom","1864-1-1","1920-8-7"
"http://dbpedia.org/resource/Marg_Moll","http://dbpedia.org/class/yago/WikicatGermanPainters","http://dbpedia.org/resource/Mulhouse","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Munich","http://dbpedia.org/resource/Germany","1884-8-2","1977-3-15"
"http://dbpedia.org/resource/Louise_Bourgeois","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States",1911-12-25,2010-05-31
"http://dbpedia.org/resource/Constance_Marie_Charpentier","http://dbpedia.org/class/yago/WikicatFrenchPortraitPainters","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","1767-4-4",1849-08-03
"http://dbpedia.org/resource/Elizabeth_Blackwell_(illustrator)","http://dbpedia.org/class/yago/WikicatScottishWomenPainters","http://dbpedia.org/resource/Aberdeen","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","1707-1-1","1758-1-1"
"http://dbpedia.org/resource/Edith_Somerville","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Corfu","http://dbpedia.org/resource/Greece","http://dbpedia.org/resource/Castletownshend","http://dbpedia.org/resource/Republic_of_Ireland",1858-05-02,1949-10-08
"http://dbpedia.org/resource/Alma_Mahler","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Vienna","http://dbpedia.org/resource/Austria","http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States",1879-08-31,1964-12-11
"http://dbpedia.org/resource/Fidelia_Bridges","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Salem,_Massachusetts","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Canaan,_Connecticut","http://dbpedia.org/resource/United_States",1834-05-19,1923-05-14
"http://dbpedia.org/resource/Ceija_Stojka","http://dbpedia.org/class/yago/WikicatRomaniPainters","http://dbpedia.org/resource/Kraubath_an_der_Mur","http://dbpedia.org/resource/Austria","http://dbpedia.org/resource/Vienna","http://dbpedia.org/resource/Austria",1933-05-23,2013-01-28
"http://dbpedia.org/resource/Hilla_von_Rebay","http://dbpedia.org/class/yago/WikicatGermanPainters","http://dbpedia.org/resource/Strasbourg","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Connecticut","http://dbpedia.org/resource/United_States",1890-05-31,1967-09-27
"http://dbpedia.org/resource/Hanne_Darboven","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Munich","http://dbpedia.org/resource/Germany","http://dbpedia.org/resource/Hamburg","http://dbpedia.org/resource/Germany",1941-04-29,2009-03-09
"http://dbpedia.org/resource/Varvara_Stepanova","http://dbpedia.org/class/yago/WikicatRussianPainters","http://dbpedia.org/resource/Kaunas","http://dbpedia.org/resource/Lithuania","http://dbpedia.org/resource/Moscow","http://dbpedia.org/resource/Russia","1894-11-5","1958-5-20"
"http://dbpedia.org/resource/Birgitta_Moran_Farmer","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Lyons,_New_York","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Syracuse,_New_York","http://dbpedia.org/resource/United_States","1881-1-1","1939-1-1"
"http://dbpedia.org/resource/Roberta_Leigh","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom",1926-12-22,2014-12-19
"http://dbpedia.org/resource/Petrona_Viera","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Montevideo","http://dbpedia.org/resource/Uruguay","http://dbpedia.org/resource/Montevideo","http://dbpedia.org/resource/Uruguay",1895-05-24,1960-10-04
"http://dbpedia.org/resource/Elvira_Gascón","http://dbpedia.org/class/yago/WikicatSpanishPainters","http://dbpedia.org/resource/Almenar","http://dbpedia.org/resource/Spain","http://dbpedia.org/resource/Soria","http://dbpedia.org/resource/Spain",1911-05-17,2000-02-10
"http://dbpedia.org/resource/Elena_Skuin","http://dbpedia.org/class/yago/WikicatRussianPainters","http://dbpedia.org/resource/Krasnodar","http://dbpedia.org/resource/Russia","http://dbpedia.org/resource/Saint_Petersburg","http://dbpedia.org/resource/Russia",1908-04-02,1986-02-12
"http://dbpedia.org/resource/María_Luisa_Penne","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Ponce,_Puerto_Rico","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/San_Juan,_Puerto_Rico","http://dbpedia.org/resource/United_States_of_America",1913-09-11,2005-10-06
"http://dbpedia.org/resource/Elsie_Driggs","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Hartford,_Connecticut","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States","1898-1-1","1992-7-12"
"http://dbpedia.org/resource/Gwen_John","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Haverfordwest","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/Dieppe","http://dbpedia.org/resource/France",1876-06-22,1939-09-18
"http://dbpedia.org/resource/Bessie_Marsh_Brewer","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Toronto","http://dbpedia.org/resource/Canada","http://dbpedia.org/resource/New_York","http://dbpedia.org/resource/United_States","1884-1-1","1952-1-1"
"http://dbpedia.org/resource/Anna_Althea_Hills","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Ravenna,_Ohio","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Laguna_Beach,_California","http://dbpedia.org/resource/United_States",1882-01-28,1930-06-13
"http://dbpedia.org/resource/Lene_Schneider-Kainer","http://dbpedia.org/class/yago/WikicatJewishPainters","http://dbpedia.org/resource/Vienna","http://dbpedia.org/resource/Austria","http://dbpedia.org/resource/Cochabamba","http://dbpedia.org/resource/Bolivia",1885-05-16,1971-06-15
"http://dbpedia.org/resource/Nadežda_Petrović","http://dbpedia.org/class/yago/WikicatExpressionistPainters","http://dbpedia.org/resource/Čačak","http://dbpedia.org/resource/Serbia","http://dbpedia.org/resource/Valjevo","http://dbpedia.org/resource/Serbia",1873-10-12,1915-04-03
"http://dbpedia.org/resource/Helen_Lessore","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom",1907-10-31,1994-05-06
"http://dbpedia.org/resource/Henrietta_Ward","http://dbpedia.org/class/yago/WikicatHistoryPainters","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/Slough","http://dbpedia.org/resource/United_Kingdom","1832-6-1","1924-7-12"
"http://dbpedia.org/resource/Méret_Oppenheim","http://dbpedia.org/class/yago/WikicatSwissPainters","http://dbpedia.org/resource/Berlin","http://dbpedia.org/resource/Germany","http://dbpedia.org/resource/Basel","http://dbpedia.org/resource/Switzerland",1913-10-06,1985-11-15
"http://dbpedia.org/resource/Virginia_Admiral","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Oregon","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States",1915-02-04,2000-07-20
"http://dbpedia.org/resource/May_Wilson_Preston","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/East_Hampton_(town),_New_York","http://dbpedia.org/resource/United_States",1873-08-11,1949-05-18
"http://dbpedia.org/resource/Louise_Rayner","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Matlock_Bath","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/St_Leonards-on-Sea","http://dbpedia.org/resource/United_Kingdom",1832-06-21,1924-10-08
"http://dbpedia.org/resource/Farida_of_Egypt","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Alexandria","http://dbpedia.org/resource/Egypt","http://dbpedia.org/resource/Cairo","http://dbpedia.org/resource/Egypt",1921-09-05,1988-10-16
"http://dbpedia.org/resource/Olga_Sacharoff","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Tbilisi","http://dbpedia.org/resource/Georgia","http://dbpedia.org/resource/Barcelona","http://dbpedia.org/resource/Spain","1889-5-28","1967-1-1"
"http://dbpedia.org/resource/Ida_Pollock","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Lewisham","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/Lanreath","http://dbpedia.org/resource/United_Kingdom",1908-04-12,2013-12-03
"http://dbpedia.org/resource/Felicita_Frai","http://dbpedia.org/class/yago/WikicatItalianPainters","http://dbpedia.org/resource/Prague","http://dbpedia.org/resource/Czech_Republic","http://dbpedia.org/resource/Milan","http://dbpedia.org/resource/Italy",1909-10-20,"2010-4-14"
"http://dbpedia.org/resource/Tania_(artist)","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Warsaw","http://dbpedia.org/resource/Poland","http://dbpedia.org/resource/Brooklyn","http://dbpedia.org/resource/United_States_of_America",1920-01-11,1982-01-24
"http://dbpedia.org/resource/Margherita_Caffi","http://dbpedia.org/ontology/Painter","http://dbpedia.org/resource/Cremona","http://dbpedia.org/resource/Italy","http://dbpedia.org/resource/Milan","http://dbpedia.org/resource/Italy","1647-1-1","1710-9-20"
"http://dbpedia.org/resource/Louise_Abbéma","http://dbpedia.org/class/yago/WikicatFrenchImpressionistPainters","http://dbpedia.org/resource/Essonne","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France",1853-10-30,1927-07-10
"http://dbpedia.org/resource/Ángeles_Santos_Torroella","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Portbou","http://dbpedia.org/resource/Catalonia","http://dbpedia.org/resource/Madrid","http://dbpedia.org/resource/Spain","1911-11-7","2013-10-3"
"http://dbpedia.org/resource/Jemima_Blackburn","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Edinburgh","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/Roshven","http://dbpedia.org/resource/United_Kingdom",1823-05-01,1909-08-09
"http://dbpedia.org/resource/Wanda_Gág","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/New_Ulm,_Minnesota","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States",1893-03-11,1946-06-27
"http://dbpedia.org/resource/Adrienn_Deák,_Mrs._Hencz","http://dbpedia.org/class/yago/WikicatHungarianPainters","http://dbpedia.org/resource/Budapest","http://dbpedia.org/resource/Hungary","http://dbpedia.org/resource/Budapest","http://dbpedia.org/resource/Hungary","1890-1-1","1956-1-1"
"http://dbpedia.org/resource/Amalia_Küssner_Coudert","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Greencastle,_Indiana","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Montreux","http://dbpedia.org/resource/Switzerland",1863-03-26,"1932-5-1"
"http://dbpedia.org/resource/Jelka_Rosen","http://dbpedia.org/class/yago/WikicatFrenchPainters","http://dbpedia.org/resource/Belgrade","http://dbpedia.org/resource/Serbia","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","1868-1-1","1935-1-1"
"http://dbpedia.org/resource/Victorine_Meurent","http://dbpedia.org/class/yago/WikicatFrenchPainters","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Colombes","http://dbpedia.org/resource/France",1844-02-16,1927-03-17
"http://dbpedia.org/resource/Joan_Carlile","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","1606-0-0","1679-1-1"
"http://dbpedia.org/resource/Beatrice_Morgari","http://dbpedia.org/class/yago/WikicatItalianGenrePainters","http://dbpedia.org/resource/Turin","http://dbpedia.org/resource/Italy","http://dbpedia.org/resource/Turin","http://dbpedia.org/resource/Italy","1858-1-1","1936-1-1"
"http://dbpedia.org/resource/I._Rice_Pereira","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Chelsea,_Massachusetts","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Marbella","http://dbpedia.org/resource/Spain",1902-08-05,1971-01-11
"http://dbpedia.org/resource/Jenny_Eakin_Delony","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Washington,_Arkansas","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Little_Rock,_Arkansas","http://dbpedia.org/resource/United_States",1866-05-13,1949-04-01
"http://dbpedia.org/resource/Orsola_Maddalena_Caccia","http://dbpedia.org/class/yago/WikicatItalianBaroquePainters","http://dbpedia.org/resource/Moncalvo","http://dbpedia.org/resource/Italy","http://dbpedia.org/resource/Moncalvo","http://dbpedia.org/resource/Italy","1596-0-0","1676-7-26"
"http://dbpedia.org/resource/Bice_Lazzari","http://dbpedia.org/class/yago/WikicatItalianPainters","http://dbpedia.org/resource/Venice","http://dbpedia.org/resource/Italy","http://dbpedia.org/resource/Rome","http://dbpedia.org/resource/Italy",1900-11-15,1981-11-13
"http://dbpedia.org/resource/Maria_Zambaco","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/London","http://dbpedia.org/resource/United_Kingdom","http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France",1843-04-29,1914-07-14
"http://dbpedia.org/resource/Evelyne_Axell","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Namur","http://dbpedia.org/resource/Belgium","http://dbpedia.org/resource/Ghent","http://dbpedia.org/resource/Belgium",1935-08-16,1972-09-10
"http://dbpedia.org/resource/Élisabeth_Chaplin","http://dbpedia.org/class/yago/WikicatFrenchPainters","http://dbpedia.org/resource/Fontainebleau","http://dbpedia.org/resource/France","http://dbpedia.org/resource/Florence","http://dbpedia.org/resource/Italy",1890-10-17,1982-01-28
"http://dbpedia.org/resource/Anne_Marie_Trechslin","http://dbpedia.org/class/yago/WikicatSwissPainters","http://dbpedia.org/resource/Milan","http://dbpedia.org/resource/Italy","http://dbpedia.org/resource/Bern","http://dbpedia.org/resource/Switzerland","1927-7-17","2007-6-28"
"http://dbpedia.org/resource/Adriana_van_Ravenswaay","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Hilversum","http://dbpedia.org/resource/Netherlands","http://dbpedia.org/resource/Hilversum","http://dbpedia.org/resource/Netherlands","1816-1-1","1872-1-1"
"http://dbpedia.org/resource/Leonor_de_Almeida_Portugal,_4th_Marquise_of_Alorna","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Lisbon","http://dbpedia.org/resource/Portugal","http://dbpedia.org/resource/Lisbon","http://dbpedia.org/resource/Portugal",1750-10-31,1839-10-11
"http://dbpedia.org/resource/Charlotte_van_Pallandt","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Arnhem","http://dbpedia.org/resource/Netherlands","http://dbpedia.org/resource/Noordwijk","http://dbpedia.org/resource/Netherlands","1898-9-24","1997-7-30"
"http://dbpedia.org/resource/Coba_Ritsema","http://dbpedia.org/class/yago/Painter110391653","http://dbpedia.org/resource/Haarlem","http://dbpedia.org/resource/Netherlands","http://dbpedia.org/resource/Amsterdam","http://dbpedia.org/resource/Netherlands","1876-6-26",1961-12-13
